scorer,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000
bodyparts,nose,nose,nose,ear1,ear1,ear1,ear2,ear2,ear2,neck,neck,neck,hip1,hip1,hip1,hip2,hip2,hip2,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
5196,139.36341857910156,222.4894561767578,1.0,167.65863037109375,214.40660095214844,1.0,138.6750946044922,200.69007873535156,1.0,160.05914306640625,195.15341186523438,1.0,198.4318084716797,197.71194458007812,1.0,173.01759338378906,160.0577392578125,0.9999998807907104,210.0883331298828,163.90582275390625,1.0
5197,139.2767791748047,222.52903747558594,1.0,167.695556640625,214.6970977783203,1.0,138.71551513671875,200.6818084716797,1.0,160.17742919921875,195.343505859375,1.0,198.57862854003906,197.6843719482422,1.0,172.65432739257812,160.1270751953125,0.9999998807907104,210.0445556640625,163.80413818359375,1.0
5198,139.11842346191406,222.48011779785156,1.0,167.48904418945312,214.7061767578125,1.0,138.79483032226562,200.61236572265625,1.0,160.13787841796875,195.31634521484375,1.0,198.43348693847656,197.6767120361328,1.0,172.755126953125,160.14187622070312,0.9999998807907104,210.07815551757812,163.82476806640625,1.0
5199,139.0498809814453,222.46876525878906,1.0,167.63592529296875,214.59425354003906,1.0,138.7195587158203,200.59413146972656,1.0,160.1220703125,195.19430541992188,1.0,198.56570434570312,197.62197875976562,1.0,172.7660369873047,160.11598205566406,0.9999998807907104,210.13113403320312,163.78839111328125,1.0
5200,139.18972778320312,222.5838165283203,1.0,167.9894561767578,214.6912078857422,1.0,138.9942169189453,200.7582550048828,1.0,160.39138793945312,195.2466278076172,1.0,198.60301208496094,197.50546264648438,1.0,173.06375122070312,160.11764526367188,0.9999998807907104,210.09718322753906,163.78167724609375,1.0
5201,139.13658142089844,222.5988006591797,1.0,167.7856903076172,214.7729949951172,1.0,138.8983917236328,200.75674438476562,1.0,160.2674102783203,195.38687133789062,1.0,198.62242126464844,197.71688842773438,1.0,172.8344268798828,160.2560577392578,0.9999998807907104,210.14581298828125,163.81552124023438,1.0
5202,139.05247497558594,222.71656799316406,1.0,167.6652069091797,214.9960479736328,1.0,138.98585510253906,200.76295471191406,1.0,160.330322265625,195.48802185058594,1.0,198.58111572265625,197.68490600585938,1.0,172.77880859375,160.26844787597656,0.9999998807907104,210.11708068847656,163.77224731445312,1.0
5203,138.95388793945312,222.85629272460938,1.0,167.68411254882812,214.97401428222656,1.0,139.0446014404297,200.69412231445312,1.0,160.34298706054688,195.44325256347656,1.0,198.72251892089844,197.6266632080078,1.0,172.8164825439453,160.397705078125,0.9999998807907104,210.19325256347656,163.71620178222656,1.0
5204,136.52032470703125,220.7938995361328,1.0,165.61624145507812,216.37246704101562,1.0,138.77809143066406,198.993408203125,1.0,160.68795776367188,195.637451171875,1.0,198.8572235107422,197.76800537109375,1.0,173.33425903320312,160.7185821533203,0.9999998807907104,211.1221923828125,163.46905517578125,1.0
5205,134.20065307617188,210.84727478027344,1.0,164.39268493652344,213.330078125,1.0,145.42507934570312,192.02992248535156,1.0,166.03378295898438,192.87060546875,1.0,200.69212341308594,196.9443359375,1.0,177.2879180908203,157.4415740966797,1.0,213.1839141845703,162.0867919921875,1.0
5206,132.8419647216797,208.37521362304688,1.0,163.45977783203125,213.03868103027344,1.0,145.5081787109375,189.21307373046875,1.0,165.96075439453125,191.9817657470703,1.0,200.63230895996094,196.03900146484375,1.0,177.22021484375,156.2808074951172,1.0,212.76187133789062,161.03826904296875,1.0
5207,131.5469970703125,209.977783203125,1.0,163.3129119873047,213.16224670410156,1.0,144.54949951171875,188.8318634033203,1.0,164.8319549560547,192.11550903320312,1.0,199.26803588867188,196.86033630371094,1.0,177.21405029296875,156.0832977294922,1.0,212.18215942382812,161.76254272460938,1.0
5208,131.15252685546875,209.62347412109375,1.0,162.7020263671875,212.98135375976562,1.0,144.22853088378906,189.5296630859375,1.0,164.43846130371094,192.45692443847656,1.0,199.51573181152344,197.1407012939453,1.0,176.7608642578125,156.4169158935547,1.0,211.8338623046875,162.65689086914062,1.0
5209,131.2761688232422,208.199951171875,1.0,161.83596801757812,213.38290405273438,1.0,144.391357421875,189.16336059570312,1.0,164.4270782470703,192.18226623535156,1.0,199.35366821289062,197.01828002929688,1.0,177.33128356933594,156.25425720214844,1.0,211.48155212402344,162.87107849121094,1.0
5210,130.84071350097656,207.6847686767578,1.0,161.48672485351562,213.11477661132812,1.0,144.27304077148438,188.77557373046875,1.0,164.42813110351562,191.9681854248047,1.0,199.2982177734375,197.04412841796875,1.0,177.54632568359375,156.33358764648438,1.0,211.2179412841797,163.02920532226562,1.0
5211,132.06381225585938,206.5206756591797,1.0,160.74874877929688,213.23147583007812,1.0,144.17626953125,188.6510009765625,1.0,164.2525634765625,192.05514526367188,1.0,198.92031860351562,197.34805297851562,1.0,177.62844848632812,156.49423217773438,1.0,210.96800231933594,163.36508178710938,1.0
5212,130.4907684326172,207.91102600097656,1.0,160.76638793945312,213.30418395996094,1.0,143.98406982421875,188.96788024902344,1.0,164.07550048828125,192.1051788330078,1.0,199.05091857910156,197.26438903808594,1.0,177.4615020751953,156.57167053222656,1.0,211.0263214111328,163.28932189941406,1.0
5213,129.90025329589844,208.25181579589844,1.0,160.246337890625,213.34588623046875,1.0,143.29278564453125,189.07681274414062,1.0,163.5283660888672,192.24282836914062,1.0,198.7587890625,197.3590850830078,1.0,177.376708984375,156.7492218017578,1.0,210.92144775390625,163.37367248535156,1.0
5214,129.8516387939453,208.4989013671875,1.0,160.36935424804688,213.4088897705078,1.0,142.91172790527344,189.4365234375,1.0,163.1719207763672,192.53636169433594,1.0,198.65872192382812,197.79840087890625,1.0,177.2613067626953,156.94189453125,1.0,210.7034149169922,163.62330627441406,1.0
5215,129.7626953125,208.9534912109375,1.0,160.15028381347656,213.76318359375,1.0,142.3228302001953,189.43399047851562,1.0,162.8162078857422,192.88168334960938,1.0,198.5887451171875,198.11036682128906,1.0,177.15350341796875,157.0751953125,1.0,210.59239196777344,163.93789672851562,1.0
5216,129.6566925048828,209.0751953125,1.0,160.25013732910156,213.74246215820312,1.0,142.33494567871094,189.38246154785156,1.0,162.7649383544922,192.85467529296875,1.0,198.55911254882812,198.1759033203125,1.0,177.26512145996094,157.11061096191406,1.0,210.60350036621094,163.96841430664062,1.0
5217,129.6327667236328,209.0509490966797,1.0,160.2162628173828,213.71502685546875,1.0,142.34474182128906,189.36549377441406,1.0,162.80084228515625,192.8223419189453,1.0,198.51622009277344,198.14303588867188,1.0,177.3766632080078,157.16270446777344,1.0,210.6119384765625,164.15223693847656,1.0
5218,129.6670379638672,208.98231506347656,1.0,160.190185546875,213.80711364746094,1.0,142.47128295898438,189.31658935546875,1.0,162.95889282226562,192.85499572753906,1.0,198.5851593017578,198.08847045898438,1.0,177.378662109375,157.17694091796875,1.0,210.58660888671875,164.14654541015625,1.0
5219,129.63528442382812,208.9220733642578,1.0,160.016845703125,213.8179931640625,1.0,142.61087036132812,189.64767456054688,1.0,162.9007110595703,192.8914337158203,1.0,198.48956298828125,198.30685424804688,1.0,177.34237670898438,157.20668029785156,1.0,210.53427124023438,164.23204040527344,1.0
5220,129.55812072753906,209.0841064453125,1.0,159.83013916015625,214.11529541015625,1.0,142.29388427734375,189.42433166503906,1.0,162.84242248535156,193.05120849609375,1.0,198.7433624267578,198.210205078125,1.0,177.08279418945312,157.23841857910156,1.0,210.7733154296875,164.01687622070312,1.0
5221,129.6134490966797,209.07208251953125,1.0,159.89222717285156,214.125732421875,1.0,142.50172424316406,189.35133361816406,1.0,162.9610595703125,193.02108764648438,1.0,198.68301391601562,198.18414306640625,1.0,177.12965393066406,157.21240234375,1.0,210.74192810058594,164.0535888671875,1.0
5222,129.59144592285156,209.01876831054688,1.0,159.95213317871094,214.2248992919922,1.0,142.4937286376953,189.3058624267578,1.0,162.9037322998047,193.01417541503906,1.0,198.57994079589844,198.22634887695312,1.0,177.1510467529297,157.2312774658203,1.0,210.74671936035156,164.01145935058594,1.0
5223,129.655029296875,208.99449157714844,1.0,160.19720458984375,214.10694885253906,1.0,142.4993438720703,189.30528259277344,1.0,163.00038146972656,192.98265075683594,1.0,198.6482696533203,198.21653747558594,1.0,177.1212158203125,157.2877655029297,1.0,210.70570373535156,164.06455993652344,1.0
5224,129.51492309570312,209.08209228515625,1.0,159.70404052734375,214.0758819580078,1.0,142.34829711914062,189.4013671875,1.0,162.76890563964844,193.18496704101562,1.0,198.57362365722656,198.332763671875,1.0,176.9950408935547,157.3353271484375,1.0,210.70004272460938,164.075927734375,1.0
5225,129.6229705810547,209.19802856445312,1.0,159.9784393310547,214.21434020996094,1.0,142.37762451171875,189.4430389404297,1.0,162.92166137695312,193.20701599121094,1.0,198.7532958984375,198.21372985839844,1.0,176.9459991455078,157.42694091796875,1.0,210.7117156982422,164.0082244873047,1.0
5226,129.30162048339844,209.71192932128906,1.0,160.22210693359375,214.2528076171875,1.0,142.39219665527344,189.55015563964844,1.0,162.9802703857422,193.1186065673828,1.0,198.85711669921875,198.1216583251953,1.0,176.8194580078125,157.5344696044922,1.0,210.889892578125,164.04449462890625,1.0
5227,129.8894500732422,208.68475341796875,1.0,159.36468505859375,214.73533630371094,1.0,143.4048309326172,189.11749267578125,1.0,163.52581787109375,193.4497528076172,1.0,199.16990661621094,197.9329833984375,1.0,176.962646484375,158.05470275878906,1.0,211.65908813476562,163.62289428710938,1.0
5228,133.5551300048828,205.30410766601562,1.0,161.00706481933594,212.22021484375,1.0,146.9800567626953,187.71145629882812,1.0,166.84329223632812,191.07713317871094,1.0,200.75930786132812,196.8532257080078,1.0,178.65643310546875,156.59568786621094,1.0,212.7483673095703,162.3745880126953,1.0
5229,131.54714965820312,204.1681671142578,1.0,160.9938201904297,211.4007568359375,1.0,147.00344848632812,185.9428253173828,1.0,167.19056701660156,190.75718688964844,1.0,201.00680541992188,196.40724182128906,1.0,178.87692260742188,156.15765380859375,1.0,212.60533142089844,162.15875244140625,1.0
5230,129.2967071533203,202.00421142578125,1.0,159.80654907226562,211.07144165039062,1.0,148.5831756591797,184.9840087890625,1.0,167.66165161132812,190.3080291748047,1.0,200.38262939453125,196.72837829589844,1.0,179.31570434570312,155.92800903320312,1.0,211.5557403564453,163.31930541992188,1.0
5231,128.62347412109375,200.31430053710938,1.0,158.17982482910156,211.834716796875,1.0,148.25296020507812,184.43678283691406,1.0,167.81979370117188,190.22581481933594,1.0,200.2488555908203,196.75857543945312,1.0,179.5233154296875,156.06175231933594,1.0,211.0492706298828,163.81500244140625,1.0
5232,128.57777404785156,198.41598510742188,1.0,156.56881713867188,211.9696502685547,1.0,149.06204223632812,182.90512084960938,1.0,168.02894592285156,189.7996063232422,1.0,200.4101104736328,196.2701873779297,1.0,180.00079345703125,156.22982788085938,1.0,211.0394744873047,163.9447021484375,1.0
5233,129.75062561035156,198.25302124023438,1.0,155.97462463378906,211.99069213867188,1.0,148.78736877441406,182.7526092529297,1.0,167.40574645996094,189.66000366210938,1.0,200.05152893066406,196.56504821777344,1.0,180.45425415039062,155.94078063964844,1.0,210.78221130371094,164.3537139892578,1.0
5234,132.2851104736328,193.6443634033203,1.0,154.65310668945312,212.2889862060547,1.0,151.72377014160156,182.06524658203125,1.0,168.900390625,191.0123748779297,1.0,200.33702087402344,196.21070861816406,1.0,180.9033660888672,156.03570556640625,1.0,210.6190948486328,164.3095703125,1.0
5235,135.55345153808594,190.6914825439453,1.0,157.11126708984375,211.1715545654297,1.0,156.6505584716797,180.33773803710938,1.0,171.51431274414062,191.51416015625,1.0,201.53854370117188,196.67642211914062,1.0,183.42845153808594,155.94290161132812,1.0,211.09983825683594,164.70986938476562,1.0
5236,132.64744567871094,189.4285125732422,1.0,154.60812377929688,210.5165557861328,1.0,156.36309814453125,180.70884704589844,1.0,171.5577392578125,191.97703552246094,1.0,201.43980407714844,196.6226043701172,1.0,182.79222106933594,156.80564880371094,1.0,211.157958984375,164.75588989257812,1.0
5237,131.13571166992188,188.47064208984375,1.0,152.1543731689453,209.91079711914062,1.0,155.68280029296875,179.6741943359375,1.0,170.22311401367188,191.96304321289062,1.0,200.60723876953125,197.0647735595703,1.0,182.5893096923828,157.1614532470703,1.0,210.8597869873047,165.19972229003906,1.0
5238,127.18833923339844,185.88775634765625,1.0,149.69122314453125,207.19757080078125,1.0,153.71534729003906,178.71127319335938,1.0,169.6904296875,191.516357421875,1.0,200.30377197265625,196.83387756347656,1.0,181.91343688964844,157.87950134277344,1.0,210.98971557617188,165.5016326904297,1.0
5239,125.12235260009766,186.8665313720703,1.0,147.95799255371094,207.56695556640625,1.0,151.82818603515625,179.3927001953125,1.0,166.74179077148438,191.07394409179688,1.0,199.5077667236328,197.14431762695312,1.0,181.14968872070312,158.2955322265625,1.0,211.1949462890625,165.5524444580078,1.0
5240,125.6632308959961,187.8077392578125,1.0,148.6130828857422,208.24241638183594,1.0,152.0555419921875,179.75244140625,1.0,167.22494506835938,191.27792358398438,1.0,199.885009765625,196.9806671142578,1.0,181.35914611816406,158.28656005859375,1.0,211.1579132080078,165.4540557861328,1.0
5241,125.12561798095703,187.62586975097656,1.0,148.67428588867188,208.0220947265625,1.0,152.0243377685547,179.5443878173828,1.0,167.1201629638672,191.21202087402344,1.0,199.749267578125,196.95802307128906,1.0,181.3388671875,158.35989379882812,1.0,211.16380310058594,165.55117797851562,1.0
5242,125.00788879394531,187.86727905273438,1.0,148.52944946289062,208.48736572265625,1.0,151.94422912597656,179.58306884765625,1.0,167.20254516601562,191.1960906982422,1.0,199.89566040039062,197.05010986328125,1.0,181.56048583984375,158.30479431152344,1.0,211.15350341796875,165.56021118164062,1.0
5243,124.79788970947266,189.41180419921875,1.0,148.8084716796875,208.44593811035156,1.0,151.39459228515625,179.885009765625,1.0,166.677001953125,190.75485229492188,1.0,199.60800170898438,197.41949462890625,1.0,181.3527374267578,158.32716369628906,1.0,210.8999786376953,165.77146911621094,1.0
5244,124.85698699951172,189.52101135253906,1.0,148.96011352539062,208.40118408203125,1.0,151.36874389648438,179.9290008544922,1.0,166.89007568359375,190.70465087890625,1.0,199.4933624267578,197.33270263671875,1.0,181.4407196044922,158.23562622070312,1.0,210.8867645263672,165.8566131591797,1.0
5245,124.9422607421875,189.4738006591797,1.0,148.88011169433594,208.36834716796875,1.0,151.35484313964844,179.9031982421875,1.0,166.93655395507812,190.6826629638672,1.0,199.5105438232422,197.26852416992188,1.0,181.48631286621094,158.2241973876953,1.0,210.97732543945312,165.85263061523438,1.0
5246,124.95500183105469,189.58676147460938,1.0,148.31976318359375,208.5867462158203,1.0,151.03814697265625,180.01739501953125,1.0,166.52789306640625,190.56675720214844,1.0,199.35276794433594,197.46734619140625,1.0,181.45986938476562,158.19955444335938,1.0,210.95704650878906,165.8636016845703,1.0
5247,124.85614013671875,189.39125061035156,1.0,148.38287353515625,208.57945251464844,1.0,151.0000457763672,180.061767578125,1.0,166.47398376464844,190.6187286376953,1.0,199.416015625,197.40460205078125,1.0,181.45330810546875,158.14703369140625,1.0,210.9417266845703,165.73281860351562,1.0
5248,124.80691528320312,189.38819885253906,1.0,148.40841674804688,208.51307678222656,1.0,151.06040954589844,179.9817657470703,1.0,166.48025512695312,190.5387420654297,1.0,199.4345245361328,197.3859405517578,1.0,181.53431701660156,158.0410614013672,1.0,210.82627868652344,165.8260040283203,1.0
5249,124.78426361083984,189.4251708984375,1.0,148.31271362304688,208.53897094726562,1.0,151.10789489746094,179.99806213378906,1.0,166.50416564941406,190.63519287109375,1.0,199.42111206054688,197.3541259765625,1.0,181.40817260742188,158.1118621826172,1.0,210.8423614501953,165.77163696289062,1.0
5250,124.66595458984375,189.38804626464844,1.0,148.34474182128906,208.4552001953125,1.0,151.0656280517578,179.9936981201172,1.0,166.3498077392578,190.60894775390625,1.0,199.2506561279297,197.37423706054688,1.0,181.4489288330078,158.1898956298828,1.0,210.8527069091797,165.77249145507812,1.0
5251,124.7295150756836,189.3983917236328,1.0,148.34042358398438,208.4945831298828,1.0,151.1273956298828,179.9292755126953,1.0,166.35414123535156,190.6513214111328,1.0,199.17442321777344,197.47312927246094,1.0,181.4691925048828,158.2151641845703,1.0,210.8217315673828,165.76609802246094,1.0
5252,124.6532974243164,189.58030700683594,1.0,148.2529754638672,208.68809509277344,1.0,150.98388671875,179.9699249267578,1.0,166.37551879882812,190.63571166992188,1.0,199.30010986328125,197.4661102294922,1.0,181.4951629638672,158.14004516601562,1.0,210.8077392578125,165.80641174316406,1.0
5253,124.60370635986328,189.62335205078125,1.0,148.21966552734375,208.73680114746094,1.0,150.89471435546875,180.0868682861328,1.0,166.3138427734375,190.6797332763672,1.0,199.25511169433594,197.428955078125,1.0,181.43675231933594,158.24766540527344,1.0,210.85549926757812,165.82504272460938,1.0
5254,124.63232421875,189.654541015625,1.0,148.21731567382812,208.66944885253906,1.0,150.8602294921875,180.0987548828125,1.0,166.23513793945312,190.63409423828125,1.0,199.2309112548828,197.36476135253906,1.0,181.4356231689453,158.25430297851562,1.0,210.87155151367188,165.82928466796875,1.0
5255,124.59609985351562,189.66702270507812,1.0,148.2458038330078,208.5924835205078,1.0,150.96484375,180.0832061767578,1.0,166.319091796875,190.66827392578125,1.0,199.29611206054688,197.36614990234375,1.0,181.44435119628906,158.28514099121094,1.0,210.79656982421875,165.8175506591797,1.0
5256,124.671630859375,189.55044555664062,1.0,148.32102966308594,208.1834716796875,1.0,151.0101318359375,179.99386596679688,1.0,166.34532165527344,190.61668395996094,1.0,199.3501434326172,197.24391174316406,1.0,181.24363708496094,158.49209594726562,1.0,210.8035125732422,165.7129669189453,1.0
